Datetime,hour,energy_consumption,hour_mean,z_score,residual,anomaly_type,is_peak_hour,is_weekend,wastage_mw,cost_usd
2015-06-23 17:00:00,17,52144.0,35596.05150214592,2.3809861597333826,9347.185401371818,Demand Surge,1,0,16547.94849785408,1985753.8197424894
2015-06-23 18:00:00,18,50970.0,36421.93149554308,2.164498104657136,8536.527044117007,Demand Surge,1,0,14548.068504456918,1745768.2205348301
2015-06-27 15:00:00,15,29542.0,34940.669692967975,-0.796057509010147,-7166.3532226183015,Demand Drop,0,1,0.0,0.0
2015-06-27 16:00:00,16,29246.0,35065.39220864972,-0.8331699994049908,-7745.307019504566,Demand Drop,0,1,0.0,0.0
2015-06-27 17:00:00,17,29164.0,35596.05150214592,-0.9254697406924935,-8054.569457919126,Demand Drop,1,1,0.0,0.0
2015-06-27 18:00:00,18,29222.0,36421.93149554308,-1.071223858410473,-7973.675931003934,Demand Drop,1,1,0.0,0.0
2015-06-27 19:00:00,19,29099.0,36426.62991086167,-1.1724218324666111,-7330.141333442967,Demand Drop,1,1,0.0,0.0
2015-07-02 11:00:00,11,34472.0,34197.643116540115,0.0552443547293927,-7247.508208143176,Demand Drop,0,0,274.35688345988456,32922.82601518615
2015-07-02 12:00:00,12,35292.0,34588.618355893035,0.1288832427997828,-7991.33172545438,Demand Drop,0,0,703.3816441069648,84405.79729283578
2015-07-02 13:00:00,13,35792.0,34759.57114559261,0.17353024846807338,-8760.280760979229,Demand Drop,0,0,1032.4288544073934,123891.4625288872
2015-07-02 14:00:00,14,36164.0,34916.601683724,0.19419019974978097,-9477.13081635454,Demand Drop,0,0,1247.3983162759978,149687.79795311973
2015-07-02 15:00:00,15,36172.0,34940.669692967975,0.18156505078674912,-10169.11752932796,Demand Drop,0,0,1231.3303070320253,147759.63684384304
2015-07-02 16:00:00,16,35980.0,35065.39220864972,0.13094559460049304,-10691.163311982593,Demand Drop,0,0,914.6077913502813,109752.93496203376
2015-07-02 17:00:00,17,35802.0,35596.05150214592,0.029632707829132465,-11166.750833984086,Demand Drop,1,0,205.9484978540786,24713.81974248943
2015-07-02 18:00:00,18,35621.0,36421.93149554308,-0.11916459587278538,-11028.240353644425,Demand Drop,1,0,0.0,0.0
2015-07-02 19:00:00,19,34889.0,36426.62991086167,-0.2460210053834344,-10479.365141114162,Demand Drop,1,0,0.0,0.0
2015-07-02 20:00:00,20,34003.0,36106.84021129085,-0.3743927484697013,-9707.2388485349,Demand Drop,1,0,0.0,0.0
2015-07-02 21:00:00,21,33718.0,35741.057279630244,-0.386571484076453,-8971.765321390012,Demand Drop,1,0,0.0,0.0
2015-07-02 22:00:00,22,33161.0,34453.149884450315,-0.25438314441082394,-8655.074283691923,Demand Drop,0,0,0.0,0.0
2015-07-02 23:00:00,23,30938.0,32047.501485638826,-0.2373012882785204,-7786.189306717897,Demand Drop,0,0,0.0,0.0
2015-07-03 00:00:00,0,28307.0,29523.61119366023,-0.28379499682356557,-6974.989640857624,Demand Drop,0,0,0.0,0.0
2015-07-03 07:00:00,7,23520.0,29611.04688015847,-1.3381262804916516,-7808.7813064959955,Demand Drop,0,0,0.0,0.0
2015-07-03 08:00:00,8,25154.0,31490.827830967315,-1.324376990869977,-9020.105964723109,Demand Drop,0,0,0.0,0.0
2015-07-03 09:00:00,9,27094.0,32628.888246946186,-1.2118960756196164,-9693.187682615106,Demand Drop,0,0,0.0,0.0
2015-07-03 10:00:00,10,29067.0,33497.40343347639,-0.963140412099478,-10086.197173597131,Demand Drop,0,0,0.0,0.0
2015-07-03 11:00:00,11,30852.0,34197.643116540115,-0.673676901403926,-10422.260763358456,Demand Drop,0,0,0.0,0.0
2015-07-03 12:00:00,12,32282.0,34588.618355893035,-0.42265028679620925,-10672.610516228779,Demand Drop,0,0,0.0,0.0
2015-07-03 13:00:00,13,33524.0,34759.57114559261,-0.20767432736828753,-10589.90826837653,Demand Drop,0,0,0.0,0.0
2015-07-03 14:00:00,14,34697.0,34916.601683724,-0.034186750351775166,-10383.954997192122,Demand Drop,0,0,0.0,0.0
2015-07-03 15:00:00,15,35618.0,34940.669692967975,0.09987532256239309,-9825.298030381375,Demand Drop,0,0,677.3303070320253,81279.63684384304
2015-07-03 16:00:00,16,36433.0,35065.39220864972,0.19580219752364186,-9332.7076434283,Demand Drop,0,0,1367.6077913502813,164112.93496203376
2015-07-03 17:00:00,17,36880.0,35596.05150214592,0.18473973396747426,-8922.492589655252,Demand Drop,1,0,1283.9484978540786,154073.81974248943
2015-07-03 18:00:00,18,36751.0,36421.93149554308,0.04895963708042401,-8593.645452166209,Demand Drop,1,0,329.06850445691816,39488.22053483018
2015-07-03 19:00:00,19,35660.0,36426.62991086167,-0.12266089524852435,-8214.483910920622,Demand Drop,1,0,0.0,0.0
2015-07-03 20:00:00,20,34351.0,36106.84021129085,-0.3124637693731781,-7849.354097096897,Demand Drop,1,0,0.0,0.0
2015-07-03 21:00:00,21,33752.0,35741.057279630244,-0.38007466829622866,-7349.112656519261,Demand Drop,1,0,0.0,0.0
2015-07-03 22:00:00,22,33236.0,34453.149884450315,-0.2396180339074647,-6973.9847955548175,Demand Drop,0,0,0.0,0.0
2015-07-04 11:00:00,11,29919.0,34197.643116540115,-0.8615452804018228,-7387.137108056821,Demand Drop,0,1,0.0,0.0
2015-07-04 12:00:00,12,30834.0,34588.618355893035,-0.6879727289407264,-8325.195417766146,Demand Drop,0,1,0.0,0.0
2015-07-04 13:00:00,13,31236.0,34759.57114559261,-0.5922404955841578,-9048.939208896307,Demand Drop,0,1,0.0,0.0
2015-07-04 14:00:00,14,31240.0,34916.601683724,-0.5723592905706433,-9719.282976644929,Demand Drop,0,1,0.0,0.0
2015-07-04 15:00:00,15,31167.0,34940.669692967975,-0.5564441365109078,-10330.867962073346,Demand Drop,0,1,0.0,0.0
2015-07-04 16:00:00,16,31226.0,35065.39220864972,-0.5496908078203668,-10764.693003164604,Demand Drop,0,1,0.0,0.0
2015-07-04 17:00:00,17,31315.0,35596.05150214592,-0.6159751087596798,-10970.062068764848,Demand Drop,1,1,0.0,0.0
2015-07-04 18:00:00,18,31152.0,36421.93149554308,-0.7840736198266728,-11041.322523570365,Demand Drop,1,1,0.0,0.0
2015-07-04 19:00:00,19,30549.0,36426.62991086167,-0.9404216253386998,-10805.453672367614,Demand Drop,1,1,0.0,0.0
2015-07-04 20:00:00,20,29733.0,36106.84021129085,-1.1342684402575,-10301.011048967113,Demand Drop,1,1,0.0,0.0
2015-07-04 21:00:00,21,29404.0,35741.057279630244,-1.2109027568966766,-9817.894318921106,Demand Drop,1,1,0.0,0.0
2015-07-04 22:00:00,22,29000.0,34453.149884450315,-1.0735514751371955,-9747.450946011668,Demand Drop,0,1,0.0,0.0
2015-07-04 23:00:00,23,28274.0,32047.501485638826,-0.8070802747482759,-8254.0153776164,Demand Drop,0,1,0.0,0.0
2015-07-07 15:00:00,15,48722.0,34940.669692967975,2.0321175583962585,137.0288116222073,Pattern Outlier,0,0,13781.330307032025,1653759.636843843
2015-07-07 16:00:00,16,49534.0,35065.39220864972,2.0714895151752373,474.8681509137605,Pattern Outlier,0,0,14468.607791350281,1736232.9349620338
2015-07-07 17:00:00,17,50038.0,35596.05150214592,2.0779663108953974,663.5266410700642,Peak Hour Spike,1,0,14441.948497854079,1733033.8197424894
2015-07-07 18:00:00,18,50036.0,36421.93149554308,2.025535243083421,882.3881263025396,Peak Hour Spike,1,0,13614.068504456918,1633688.2205348301
2015-07-16 10:00:00,10,32348.0,33497.40343347639,-0.24987270644974924,-7357.71392322547,Demand Drop,0,0,0.0,0.0
2015-07-16 11:00:00,11,33690.0,34197.643116540115,-0.10221874535244575,-8029.508208143176,Demand Drop,0,0,0.0,0.0
2015-07-16 12:00:00,12,34798.0,34588.618355893035,0.038365779802965495,-8485.33172545438,Demand Drop,0,0,209.3816441069648,25125.797292835778
2015-07-16 13:00:00,13,35862.0,34759.57114559261,0.18529582179635612,-8690.280760979229,Demand Drop,0,0,1102.4288544073934,132291.4625288872
2015-07-16 14:00:00,14,37071.0,34916.601683724,0.33538849132586235,-8570.13081635454,Demand Drop,0,0,2154.398316275998,258527.79795311973
2015-07-16 15:00:00,15,38069.0,34940.669692967975,0.46128601548278414,-8272.11752932796,Demand Drop,0,0,3128.3303070320253,375399.63684384304
2015-07-16 16:00:00,16,39102.0,35065.39220864972,0.5779264209273598,-7569.163311982593,Demand Drop,0,0,4036.6077913502813,484392.93496203376
2015-07-19 14:00:00,14,47951.0,34916.601683724,2.0291452855350856,7349.814671519693,Demand Surge,0,1,13034.398316275998,1564127.7979531197
2015-07-19 15:00:00,15,49139.0,34940.669692967975,2.0936060361391404,7726.527969746334,Demand Surge,0,1,14198.330307032025,1703799.636843843
2015-07-19 16:00:00,16,50093.0,35065.39220864972,2.1515222768397853,8119.499634479202,Demand Surge,0,1,15027.607791350281,1803312.9349620338
2015-07-19 17:00:00,17,50892.0,35596.05150214592,2.2008433056283696,8409.283533271526,Demand Surge,1,1,15295.948497854079,1835513.8197424894
2015-07-19 18:00:00,18,51232.0,36421.93149554308,2.203479121501154,8680.632180503235,Demand Surge,1,1,14810.068504456918,1777208.2205348301
2015-07-19 19:00:00,19,50767.0,36426.62991086167,2.294461262738617,8862.314597814075,Demand Surge,1,1,14340.370089138327,1720844.4106965992
2015-07-19 20:00:00,20,49418.0,36106.84021129085,2.368811885935197,8682.580481658013,Demand Surge,1,1,13311.159788709148,1597339.174645098
2015-07-19 21:00:00,21,48455.0,35741.057279630244,2.4294159910166475,8228.14396858828,Demand Surge,1,1,12713.942720369756,1525673.1264443707
2015-07-19 22:00:00,22,47391.0,34453.149884450315,2.5470504884265392,7667.663842178976,Demand Surge,0,1,12937.850115549685,1552542.0138659622
2015-07-19 23:00:00,23,44386.0,32047.501485638826,2.638970412188924,7058.209253073648,Demand Surge,0,1,12338.498514361174,1480619.8217233408
2015-07-20 00:00:00,0,40994.0,29523.61119366023,2.675660861763673,6834.6502077747355,Pattern Outlier,0,0,11470.388806339772,1376446.6567607727
2015-07-20 01:00:00,1,38236.0,27535.589963684386,2.6835380005251865,6713.977273899058,Pattern Outlier,0,0,10700.410036315614,1284049.2043578736
2015-07-20 02:00:00,2,36172.0,26347.1832616606,2.5838070900052976,6523.721790332038,Pattern Outlier,0,0,9824.8167383394,1178978.008600728
2015-07-20 03:00:00,3,34630.0,25679.097665949346,2.4184219608849933,6076.0721413379615,Pattern Outlier,0,0,8950.902334050654,1074108.2800860784
2015-07-20 04:00:00,4,33807.0,25414.924727632882,2.289762409457427,5890.8271378877,Pattern Outlier,0,0,8392.075272367118,1007049.0326840541
2015-07-20 05:00:00,5,33774.0,25749.431000330143,2.1584504775489375,5728.764340129768,Pattern Outlier,0,0,8024.568999669857,962948.2799603827
2015-07-20 09:00:00,9,42325.0,32628.888246946186,2.123020241425555,5305.559912652381,Pattern Outlier,0,0,9696.111753053814,1163533.4103664577
2015-07-20 10:00:00,10,44881.0,33497.40343347639,2.4747186239093026,5326.960158967682,Pattern Outlier,0,0,11383.596566523607,1366031.587982833
2015-07-20 11:00:00,11,47547.0,34197.643116540115,2.688019333719211,5614.863075868416,Pattern Outlier,0,0,13349.356883459885,1601922.826015186
2015-07-20 12:00:00,12,49814.0,34588.618355893035,2.7898034809369907,5917.259340881254,Pattern Outlier,0,0,15225.381644106965,1827045.7972928358
2015-07-20 13:00:00,13,51854.0,34759.57114559261,2.873225088452037,6505.577765557449,Pattern Outlier,0,0,17094.428854407393,2051331.4625288872
2015-07-20 14:00:00,14,53384.0,34916.601683724,2.874933949408129,6736.173479796897,Pattern Outlier,0,0,18467.398316275998,2216087.7979531195
2015-07-20 15:00:00,15,54358.0,34940.669692967975,2.8631704614151587,6822.112131653288,Pattern Outlier,0,0,19417.330307032025,2330079.636843843
2015-07-20 16:00:00,16,54774.0,35065.39220864972,2.821707173712323,6693.2091068705995,Pattern Outlier,0,0,19708.60779135028,2365032.9349620338
2015-07-20 17:00:00,17,55129.0,35596.05150214592,2.810480105023689,6673.187797795974,Peak Hour Spike,1,0,19532.94849785408,2343953.8197424896
2015-07-20 18:00:00,18,55102.0,36421.93149554308,2.7792674237391366,6847.9321279692085,Peak Hour Spike,1,0,18680.068504456918,2241608.2205348304
2015-07-20 19:00:00,19,54329.0,36426.62991086167,2.864381771559045,7341.97992199556,Demand Surge,1,0,17902.370089138327,2148284.410696599
2015-07-20 20:00:00,20,52583.0,36106.84021129085,2.9320452734078866,7068.135903241309,Demand Surge,1,0,16476.15978870915,1977139.174645098
2015-07-20 21:00:00,21,50989.0,35741.057279630244,2.9136198494604226,6456.209280946634,Peak Hour Spike,1,0,15247.942720369756,1829753.1264443707
2015-07-20 22:00:00,22,49514.0,34453.149884450315,2.9650015497416287,6127.277731410788,Pattern Outlier,0,0,15060.850115549685,1807302.0138659622
2015-07-20 23:00:00,23,45216.0,32047.501485638826,2.816491642958405,5171.38494152113,Pattern Outlier,0,0,13168.498514361174,1580219.8217233408
2015-07-21 00:00:00,0,41145.0,29523.61119366023,2.710884148170757,4926.563487207954,Pattern Outlier,0,0,11621.388806339772,1394566.6567607727
2015-07-21 01:00:00,1,37733.0,27535.589963684386,2.557391468786395,4557.426895797238,Pattern Outlier,0,0,10197.410036315614,1223689.2043578736
2015-07-21 02:00:00,2,35369.0,26347.1832616606,2.372627874297612,4234.463075878099,Pattern Outlier,0,0,9021.8167383394,1082618.008600728
2015-07-21 03:00:00,3,33787.0,25679.097665949346,2.1906538949470598,3984.97524560726,Pattern Outlier,0,0,8107.902334050654,972948.2800860784
2015-07-21 04:00:00,4,32895.0,25414.924727632882,2.0409248752778577,3931.523273334049,Pattern Outlier,0,0,7480.075272367118,897609.0326840541
2015-07-28 12:00:00,12,46184.0,34588.618355893035,2.1246650382680703,1001.1207148422982,Pattern Outlier,0,0,11595.381644106965,1391445.7972928358
2015-07-28 13:00:00,13,48092.0,34759.57114559261,2.240909561866327,1474.9764497719589,Pattern Outlier,0,0,13332.428854407393,1599891.4625288872
2015-07-28 14:00:00,14,49713.0,34916.601683724,2.3034467075384546,1943.8435180723245,Pattern Outlier,0,0,14796.398316275998,1775567.7979531197
2015-07-28 15:00:00,15,50884.0,34940.669692967975,2.3509139346075543,2299.0288116222073,Pattern Outlier,0,0,15943.330307032025,1913199.636843843
2015-07-28 16:00:00,16,51596.0,35065.39220864972,2.3667087540881133,2536.8681509137605,Pattern Outlier,0,0,16530.60779135028,1983672.9349620338
2015-07-28 17:00:00,17,52175.0,35596.05150214592,2.385446565865376,2800.526641070064,Peak Hour Spike,1,0,16578.94849785408,1989473.8197424894
2015-07-28 18:00:00,18,52280.0,36421.93149554308,2.359403188877228,3126.3881263025396,Peak Hour Spike,1,0,15858.068504456918,1902968.2205348301
2015-07-28 19:00:00,19,51296.0,36426.62991086167,2.379101338304593,3446.25935167876,Peak Hour Spike,1,0,14869.370089138327,1784324.4106965992
2015-07-28 20:00:00,20,49322.0,36106.84021129085,2.3517280296327083,3257.1511057248863,Peak Hour Spike,1,0,13215.159788709148,1585819.174645098
2015-07-28 21:00:00,21,47752.0,35741.057279630244,2.295084770619657,2718.1189252634504,Peak Hour Spike,1,0,12010.942720369756,1441313.1264443707
2015-07-28 22:00:00,22,45776.0,34453.149884450315,2.2291084422542036,1934.0602834124293,Pattern Outlier,0,0,11322.850115549685,1358742.0138659622
2015-07-28 23:00:00,23,41929.0,32047.501485638826,2.113464792911075,1539.842688784789,Pattern Outlier,0,0,9881.498514361174,1185779.8217233408
2015-07-29 11:00:00,11,45183.0,34197.643116540115,2.212005563139331,2490.378675336593,Pattern Outlier,0,0,10985.356883459885,1318242.826015186
2015-07-29 12:00:00,12,47671.0,34588.618355893035,2.397133595912336,3256.7178866278628,Pattern Outlier,0,0,13082.381644106965,1569885.7972928358
2015-07-29 13:00:00,13,49459.0,34759.57114559261,2.4706744010057915,3817.095979126185,Pattern Outlier,0,0,14699.428854407393,1763931.4625288872
2015-07-29 14:00:00,14,50731.0,34916.601683724,2.4619250546436926,3865.178043909036,Pattern Outlier,0,0,15814.398316275998,1897727.7979531197
2015-07-29 15:00:00,15,51554.0,34940.669692967975,2.449708371268779,4014.428151127271,Pattern Outlier,0,0,16613.330307032025,1993599.636843843
2015-07-29 16:00:00,16,51933.0,35065.39220864972,2.414957485181052,3832.0278200508255,Pattern Outlier,0,0,16867.60779135028,2024112.9349620338
2015-07-29 17:00:00,17,52242.0,35596.05150214592,2.3950867984732316,3976.910947400822,Peak Hour Spike,1,0,16645.94849785408,1997513.8197424894
2015-07-29 18:00:00,18,52232.0,36421.93149554308,2.3522616285393925,4395.8427219276855,Peak Hour Spike,1,0,15810.068504456918,1897208.2205348301
2015-07-29 19:00:00,19,51505.0,36426.62991086167,2.4125413681595815,4918.835586888912,Peak Hour Spike,1,0,15078.370089138327,1809404.4106965992
2015-07-29 20:00:00,20,49882.0,36106.84021129085,2.451383858063895,5067.0944436414065,Peak Hour Spike,1,0,13775.159788709148,1653019.174645098
2015-07-29 21:00:00,21,48709.0,35741.057279630244,2.4779510265512643,4775.180478212045,Peak Hour Spike,1,0,12967.942720369756,1556153.1264443707
2015-07-29 22:00:00,22,46994.0,34453.149884450315,2.468893836828758,4054.987879708933,Pattern Outlier,0,0,12540.850115549685,1504902.0138659622
2015-07-29 23:00:00,23,43306.0,32047.501485638826,2.407978931187672,3634.7360182248813,Pattern Outlier,0,0,11258.498514361174,1351019.8217233408
2015-07-30 00:00:00,0,39607.0,29523.61119366023,2.352119813772777,3712.5980366776057,Pattern Outlier,0,0,10083.388806339772,1210006.6567607727
2015-07-30 01:00:00,1,36385.0,27535.589963684386,2.2193287952597736,3505.292693882773,Pattern Outlier,0,0,8849.410036315614,1061929.2043578736
2015-07-30 02:00:00,2,34353.0,26347.1832616606,2.105432253925248,3518.6168559194302,Pattern Outlier,0,0,8005.816738339399,960698.0086007279
2015-07-30 10:00:00,10,43119.0,33497.40343347639,2.0916714744564464,3413.2860767745296,Pattern Outlier,0,0,9621.596566523607,1154591.587982833
2015-07-30 11:00:00,11,45565.0,34197.643116540115,2.2889248780130678,3845.4917918568244,Pattern Outlier,0,0,11367.356883459885,1364082.826015186
2015-07-30 12:00:00,12,47557.0,34588.618355893035,2.376244950605378,4273.66827454562,Pattern Outlier,0,0,12968.381644106965,1556205.7972928358
2015-07-30 13:00:00,13,49007.0,34759.57114559261,2.39470241322888,4454.719239020771,Pattern Outlier,0,0,14247.428854407393,1709691.4625288872
2015-07-30 14:00:00,14,50083.0,34916.601683724,2.361046892635643,4441.86918364546,Pattern Outlier,0,0,15166.398316275998,1819967.7979531197
2015-07-30 15:00:00,15,49351.0,34940.669692967975,2.1248663653513487,3009.8824706720407,Pattern Outlier,0,0,14410.330307032025,1729239.636843843
2015-08-03 16:00:00,16,49274.0,35065.39220864972,2.0342649748661454,3444.8680561821457,Pattern Outlier,0,0,14208.607791350281,1705032.9349620338
2015-08-03 17:00:00,17,49864.0,35596.05150214592,2.0529304829287263,3630.295216944294,Peak Hour Spike,1,0,14267.948497854079,1712153.8197424894
2015-08-04 14:00:00,14,48037.0,34916.601683724,2.0425334366657837,3106.8892080243386,Pattern Outlier,0,0,13120.398316275998,1574447.7979531197
2015-08-04 15:00:00,15,49039.0,34940.669692967975,2.0788605978314947,3441.020703361173,Pattern Outlier,0,0,14098.330307032025,1691799.636843843
2015-08-04 16:00:00,16,49770.0,35065.39220864972,2.105277944071182,3738.8996981804084,Pattern Outlier,0,0,14704.607791350281,1764552.9349620338
2015-08-04 17:00:00,17,50324.0,35596.05150214592,2.1191171545647536,4054.1396610000156,Peak Hour Spike,1,0,14727.948497854079,1767353.8197424894
2015-08-04 18:00:00,18,50156.0,36421.93149554308,2.04338914392801,4132.131150579939,Peak Hour Spike,1,0,13734.068504456918,1648088.2205348301
2015-08-10 16:00:00,16,38545.0,35065.39220864972,0.4981800018805741,-7284.131943817854,Demand Drop,0,0,3479.6077913502813,417552.93496203376
2015-08-10 17:00:00,17,38227.0,35596.05150214592,0.3785515746060145,-8006.704783055706,Demand Drop,1,0,2630.9484978540786,315713.81974248943
2015-08-10 18:00:00,18,37940.0,36421.93149554308,0.22586203794888945,-7948.036305350739,Demand Drop,1,0,1518.0685044569182,182168.22053483018
2015-08-10 19:00:00,19,37167.0,36426.62991086167,0.11845932002165652,-7376.087374062656,Demand Drop,1,0,740.3700891383269,88844.41069659923
2015-08-16 18:00:00,18,47115.0,36421.93149554308,1.5909415400247267,7130.048860719115,Demand Surge,1,1,10693.068504456918,1283168.2205348301
2015-08-16 19:00:00,19,46298.0,36426.62991086167,1.57942062435611,7010.014396799284,Demand Surge,1,1,9871.370089138327,1184564.4106965992
2015-08-17 12:00:00,12,46544.0,34588.618355893035,2.190629181342674,4317.693957319636,Pattern Outlier,0,0,11955.381644106965,1434645.7972928358
2015-08-17 13:00:00,13,49168.0,34759.57114559261,2.42176323188393,5677.488488563373,Pattern Outlier,0,0,14408.428854407393,1729011.4625288872
2015-08-17 14:00:00,14,51198.0,34916.601683724,2.534625828806901,6542.616289091522,Pattern Outlier,0,0,16281.398316275998,1953767.7979531197
2015-08-17 15:00:00,15,52323.0,34940.669692967975,2.563100791854573,6951.400367164933,Demand Surge,0,0,17382.330307032025,2085879.636843843
2015-08-17 16:00:00,16,52678.0,35065.39220864972,2.521620110297489,6848.868056182146,Pattern Outlier,0,0,17612.60779135028,2113512.9349620338
2015-08-17 17:00:00,17,52935.0,35596.05150214592,2.4947984581335945,6701.295216944294,Peak Hour Spike,1,0,17338.94849785408,2080673.8197424894
2015-08-17 18:00:00,18,52614.0,36421.93149554308,2.4090965462279996,6725.963694649261,Peak Hour Spike,1,0,16192.068504456918,1943048.2205348301
2015-08-17 19:00:00,19,51139.0,36426.62991086167,2.35398131587764,6595.912625937344,Peak Hour Spike,1,0,14712.370089138327,1765484.4106965992
2015-08-17 20:00:00,20,49215.0,36106.84021129085,2.332686648128892,5942.468538798668,Peak Hour Spike,1,0,13108.159788709148,1572979.174645098
2015-08-17 21:00:00,21,48327.0,35741.057279630244,2.4049573904322736,5335.9636912418355,Peak Hour Spike,1,0,12585.942720369756,1510313.1264443707
2015-08-17 22:00:00,22,45597.0,34453.149884450315,2.1938690451861858,4370.209886529774,Pattern Outlier,0,0,11143.850115549685,1337262.0138659622
2015-08-17 23:00:00,23,41421.0,32047.501485638826,2.0048132444401157,3748.210212128768,Pattern Outlier,0,0,9373.498514361174,1124819.8217233408
2015-08-18 12:00:00,12,45894.0,34588.618355893035,2.0715272563468616,3305.1782793853345,Pattern Outlier,0,0,11305.381644106965,1356645.7972928358
2015-08-18 13:00:00,13,48107.0,34759.57114559261,2.243430756150959,4310.3066281835345,Pattern Outlier,0,0,13347.428854407393,1601691.4625288872
2015-08-18 14:00:00,14,49781.0,34916.601683724,2.3140326875022623,4850.889208024339,Pattern Outlier,0,0,14864.398316275998,1783727.7979531197
2015-08-18 15:00:00,15,50642.0,34940.669692967975,2.315229973903052,5044.020703361173,Pattern Outlier,0,0,15701.330307032025,1884159.636843843
2015-08-18 16:00:00,16,50923.0,35065.39220864972,2.2703544632111177,4891.899698180408,Pattern Outlier,0,0,15857.607791350281,1902912.9349620338
2015-08-18 17:00:00,17,50967.0,35596.05150214592,2.2116346107864175,4697.139661000016,Peak Hour Spike,1,0,15370.948497854079,1844513.8197424894
2015-08-18 18:00:00,18,50418.0,36421.93149554308,2.082370160772028,4394.131150579939,Peak Hour Spike,1,0,13996.068504456918,1679528.2205348301
2015-08-19 12:00:00,12,45750.0,34588.618355893035,2.04514159911702,3235.071626803605,Pattern Outlier,0,0,11161.381644106965,1339365.7972928358
2015-08-19 13:00:00,13,47557.0,34759.57114559261,2.1509869657144516,3748.4694434041667,Pattern Outlier,0,0,12797.428854407393,1535691.4625288872
2015-08-19 14:00:00,14,48855.0,34916.601683724,2.169876548583352,3980.2642124844424,Pattern Outlier,0,0,13938.398316275998,1672607.7979531197
2015-08-19 15:00:00,15,49427.0,34940.669692967975,2.136072898465159,3768.441626463995,Pattern Outlier,0,0,14486.330307032025,1738359.636843843
2015-08-19 16:00:00,16,49604.0,35065.39220864972,2.081511506796916,3728.0669413945434,Pattern Outlier,0,0,14538.607791350281,1744632.9349620338
2015-08-20 12:00:00,12,45548.0,34588.618355893035,2.0081283855029373,3283.5702081867857,Pattern Outlier,0,0,10959.381644106965,1315125.7972928358
2015-08-20 13:00:00,13,46689.0,34759.57114559261,2.0050938564437457,3300.932555209176,Pattern Outlier,0,0,11929.428854407393,1431531.4625288872
2015-08-27 12:00:00,12,34978.0,34588.618355893035,0.07134785134026735,-7286.429791813214,Demand Drop,0,0,389.3816441069648,46725.79729283578
2015-08-27 13:00:00,13,35999.0,34759.57114559261,0.2083227295959952,-7389.067444790824,Demand Drop,0,0,1239.4288544073934,148731.4625288872
2015-08-27 14:00:00,14,36974.0,34916.601683724,0.32028790225984266,-7548.704203834364,Demand Drop,0,0,2057.398316275998,246887.79795311973
2015-08-27 15:00:00,15,37521.0,34940.669692967975,0.38048101355688685,-7742.52614022584,Demand Drop,0,0,2580.3303070320253,309639.63684384304
2015-08-27 16:00:00,16,37735.0,35065.39220864972,0.3822112416868643,-7974.446861532255,Demand Drop,0,0,2669.6077913502813,320352.93496203376
2015-08-27 17:00:00,17,37819.0,35596.05150214592,0.31984687454623395,-7977.842191147436,Demand Drop,1,0,2222.9484978540786,266753.81974248943
2015-08-27 18:00:00,18,37561.0,36421.93149554308,0.1694734677813971,-7769.786072273906,Demand Drop,1,0,1139.0685044569182,136688.22053483018
2015-08-27 19:00:00,19,36552.0,36426.62991086167,0.02005923217085278,-7432.915822883864,Demand Drop,1,0,125.37008913832688,15044.410696599225
2015-08-27 20:00:00,20,35528.0,36106.84021129085,-0.10300857283120174,-7101.351394913938,Demand Drop,1,0,0.0,0.0
2015-08-27 22:00:00,22,33804.0,34453.149884450315,-0.1277969303620239,-7090.123290336254,Demand Drop,0,0,0.0,0.0
2015-08-28 11:00:00,11,33394.0,34197.643116540115,-0.16182114640644088,-7336.826335255129,Demand Drop,0,0,0.0,0.0
2015-08-28 12:00:00,12,34559.0,34588.618355893035,-0.005427081849340846,-7753.815748719426,Demand Drop,0,0,0.0,0.0
2015-08-28 13:00:00,13,35714.0,34759.57114559261,0.1604200381879869,-7583.586552695371,Demand Drop,0,0,954.4288544073934,114531.4625288872
2015-08-28 14:00:00,14,36686.0,34916.601683724,0.2754531635895985,-7588.708783852169,Demand Drop,0,0,1769.3983162759978,212327.79795311973
2015-08-28 15:00:00,15,37465.0,34940.669692967975,0.3722235681046054,-7386.4072102497885,Demand Drop,0,0,2524.3303070320253,302919.63684384304
2015-08-28 16:00:00,16,38125.0,35065.39220864972,0.43804805215050235,-6958.452724238843,Demand Drop,0,0,3059.6077913502813,367152.93496203376
2015-09-01 00:00:00,0,35526.0,29523.61119366023,1.400158013591921,7076.5591022599,Demand Surge,0,0,6002.388806339772,720286.6567607726
2015-09-01 11:00:00,11,42268.0,34197.643116540115,1.6250427284352913,7060.96801428061,Demand Surge,0,0,8070.356883459885,968442.8260151861
2015-09-01 12:00:00,12,44674.0,34588.618355893035,1.8479821048162604,8671.521854802828,Demand Surge,0,0,10085.381644106965,1210245.7972928358
2015-09-01 13:00:00,13,46675.0,34759.57114559261,2.0027407417780894,10070.578928694391,Demand Surge,0,0,11915.428854407393,1429851.4625288872
2015-09-01 14:00:00,14,48364.0,34916.601683724,2.093439546197623,11171.548395773141,Demand Surge,0,0,13447.398316275998,1613687.7979531197
2015-09-01 15:00:00,15,49514.0,34940.669692967975,2.148901429792811,12021.682744723279,Demand Surge,0,0,14573.330307032025,1748799.636843843
